"Населено място","Търговски обект","Наименование на продукта","Код на продукта","Категория","Цена на дребно","Цена в промоция"
"11538","гр.Свети Влас местност ЮРТА","Пъстърва чистена охл.","14453","30","7.66",""
"11538","гр.Свети Влас местност ЮРТА","Скумрия 300/500 замр.пакет","14456","29","6.47",""
"11538","гр.Свети Влас местност ЮРТА","Прясно пиле ЛУД.ПИЛЕ без вътр. охл.","14522","15","3.92",""
"11538","гр.Свети Влас местност ЮРТА","Салам КЕН камчия 350гр","14545","27","2.43",""
"11538","гр.Свети Влас местност ЮРТА","Салам КЕН телешки 350гр","14546","27","2.43",""
"11538","гр.Свети Влас местност ЮРТА","Салам КЕН хамбургски 350гр","14547","27","2.43",""
"11538","гр.Свети Влас местност ЮРТА","Салам КЕН шпек червен 260гр","14574","28","3.88",""
"11538","гр.Свети Влас местност ЮРТА","П-т за съдове FEYA Magnolia 400мл","14687","79","1.00",""
"11538","гр.Свети Влас местност ЮРТА","Чай ЛУКЧЕТА мента/лайка 20бр","14961","72","1.07",""
"11538","гр.Свети Влас местност ЮРТА","Чай ЛУКЧЕТА успокоителен 20бр","14968","72","1.07",""
"11538","гр.Свети Влас местност ЮРТА","Чай ЛУКЧЕТА бронхо 20бр","14981","72","0.95",""
"11538","гр.Свети Влас местност ЮРТА","Кренвирш КЕН","15294","26","6.83",""
"11538","гр.Свети Влас местност ЮРТА","Кренвирш КЕН Чоки пилешки","15295","26","4.24",""
"11538","гр.Свети Влас местност ЮРТА","Вл.кърпи FRESH Микс 15бр.","15405","84","0.38",""
"11538","гр.Свети Влас местност ЮРТА","Хляб LAGARDE селски ръжен 450гр","15500","3","1.48",""
"11538","гр.Свети Влас местност ЮРТА","К.мляко ДОМЛЯН 2% 500гр","15570","7","0.95",""
"11538","гр.Свети Влас местност ЮРТА","Кайма БАЙ ТЕЧО лукс смес","15644","25","5.80",""
"11538","гр.Свети Влас местност ЮРТА","Масло ВЕРЕЯ чай 125гр","15932","12","2.76",""
"11538","гр.Свети Влас местност ЮРТА","Ябълка червена пр.Гърция","16027","53","2.39",""
"11538","гр.Свети Влас местност ЮРТА","Оцет OBERON ябълков 700мл","16173","45","1.58",""
"11538","гр.Свети Влас местност ЮРТА","Яйца КРИЦИЯ L кутия 6бр","16176","32","2.04",""
"11538","гр.Свети Влас местност ЮРТА","Пресен пил.бут ЛУД.ПИЛЕ охл.","16229","17","2.79",""
"11538","гр.Свети Влас местност ЮРТА","Прясно пил.филе Пеперуда ЛУД.ПИЛЕ охл.","16231","17","7.59",""
"11538","гр.Свети Влас местност ЮРТА","Лаврак 300/400 чистен охл.","16301","30","15.77",""
"11538","гр.Свети Влас местност ЮРТА","Ципура 300/400 чистена охл.","16302","30","13.99",""
"11538","гр.Свети Влас местност ЮРТА","Брашно ДЕЧКОВ тип 500 1кг","16417","40","0.89",""
